0.1;0.0
0.09945218953682733;0.010452846326765346
0.09781476007338058;0.02079116908177593
0.09510565162951536;0.03090169943749474
0.0913545457642601;0.040673664307580015
0.08660254037844388;0.049999999999999996
0.08090169943749476;0.058778525229247314
0.07431448254773942;0.06691306063588583
0.06691306063588583;0.07431448254773941
0.058778525229247314;0.08090169943749476
0.05000000000000002;0.08660254037844387
0.04067366430758004;0.0913545457642601
0.030901699437494747;0.09510565162951536
0.020791169081775925;0.09781476007338058
0.010452846326765346;0.09945218953682733
2.8327694488239897e-17;0.1
-0.010452846326765334;0.09945218953682734
-0.020791169081775935;0.09781476007338058
-0.030901699437494736;0.09510565162951537
-0.040673664307580015;0.09135454576426011
-0.04999999999999998;0.08660254037844388
-0.05877852522924731;0.08090169943749476
-0.0669130606358858;0.07431448254773945
-0.07431448254773941;0.06691306063588584
-0.08090169943749474;0.05877852522924733
-0.08660254037844388;0.049999999999999996
-0.09135454576426011;0.04067366430758001
-0.09510565162951536;0.030901699437494753
-0.09781476007338058;0.02079116908177593
-0.09945218953682734;0.01045284632676533
-0.1;5.665538897647979e-17
-0.09945218953682734;-0.010452846326765306
-0.09781476007338058;-0.020791169081775907
-0.09510565162951537;-0.03090169943749473
-0.0913545457642601;-0.04067366430758002
-0.08660254037844389;-0.049999999999999975
-0.08090169943749476;-0.05877852522924731
-0.07431448254773942;-0.06691306063588583
-0.06691306063588585;-0.07431448254773941
-0.05877852522924733;-0.08090169943749474
-0.050000000000000044;-0.08660254037844385
-0.0406736643075801;-0.09135454576426005
-0.030901699437494757;-0.09510565162951536
-0.02079116908177598;-0.09781476007338057
-0.010452846326765424;-0.09945218953682733
-1.8369701987210297e-17;-0.1
0.010452846326765299;-0.09945218953682734
0.020791169081775945;-0.09781476007338057
0.030901699437494726;-0.09510565162951537
0.04067366430757998;-0.09135454576426011
0.05000000000000002;-0.08660254037844387
0.05877852522924729;-0.08090169943749476
0.06691306063588585;-0.07431448254773941
0.07431448254773942;-0.06691306063588581
0.08090169943749474;-0.05877852522924734
